15,96,"63437 Bradley Well Suite 841 Joseville, NM 82601",40.7804069519043,-73.9819107055664,2023-09-04 20:40:00.0000000,Delivered,37,3,49,7.77857112884521,2023-09-04 20:55:00.0000000,15,Evening
16,350,"36273 John Crescent Port Jenniferfurt, KY 32198",40.7861862182617,-73.9913864135742,2023-08-25 09:47:00.0000000,Pending,49,8,22,8.24236106872559,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
17,202,"464 Jennifer Cove Josechester, SD 62325",40.6995086669922,-73.9898300170898,2023-08-24 09:43:00.0000000,Pending,44,3,99,2.01172780990601,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
18,63,"1018 Susan Ford Wallacefort, ND 65085",40.739330291748,-73.9811553955078,2023-08-28 18:32:00.0000000,Pending,19,2,21,3.61731863021851,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
19,210,"991 Cole Mission Ryantown, NV 10199",40.748893737793,-74.0007400512695,2023-09-01 23:21:00.0000000,Delivered,1,5,11,4.03277492523193,2023-09-01 23:29:00.0000000,8,Night
20,87,"5215 Phillips Valley Suite 391 West Michael, HI 84026",40.729663848877,-73.9950103759766,2023-09-03 19:42:00.0000000,Pending,17,20,55,2.09013986587524,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
21,129,"34974 Johnny Spur Suite 111 Amandaburgh, PW 51770",40.7242279052734,-73.9888153076172,2023-09-13 22:21:00.0000000,Pending,1,14,31,1.92802178859711,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
22,281,"6386 Reyes Hill Rodriguezside, CA 51135",40.7659454345703,-73.9858856201172,2023-08-21 00:44:00.0000000,Pending,35,12,14,6.14165019989014,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
23,369,"89827 Bartlett Crest Suite 017 South Bonnie, NV 17721",40.7226104736328,-73.9929122924805,2023-08-20 17:42:00.0000000,Delivered,9,3,53,1.55228197574615,2023-08-20 17:45:00.0000000,3,Evening
24,324,"9924 Derrick Station Port David, FM 60051",40.7937164306641,-73.9899520874023,2023-09-12 05:40:00.0000000,Pending,20,4,12,9.08728790283203,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
25,87,"2133 Leonard Ridge Suite 796 Garciastad, OH 11850",40.7796821594238,-73.9887847900391,2023-08-25 06:28:00.0000000,Pending,17,2,26,7.56810188293457,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
26,465,"36273 Scott Ville Ashleyview, NE 65617",40.7707405090332,-73.9911956787109,2023-08-27 11:09:00.0000000,Pending,30,20,33,6.55443620681763,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
27,229,"67412 Smith Plains Brandonberg, WA 96636",40.7587356567383,-73.9801254272461,2023-08-19 10:39:00.0000000,Delivered,22,14,72,5.54955816268921,2023-08-19 10:50:00.0000000,11,Morning
28,185,"365 Jeffrey Heights Apt. 473 Port Kimbury, SD 85495",40.7362174987793,-73.9968872070313,2023-08-27 19:15:00.0000000,Pending,1,5,12,2.71206259727478,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
29,167,"962 Craig Overpass Port Michelleview, NE 89978",40.755054473877,-73.9932556152344,2023-08-22 23:37:00.0000000,Pending,32,14,89,4.81421756744385,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
30,382,"7115 Gray Bridge Apt. 477 Millerton, IA 68392",40.729907989502,-73.9847640991211,2023-08-20 00:38:00.0000000,Pending,4,11,78,2.61327004432678,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
31,487,"8934 Julie Cliff North Peter, DE 57445",40.796875,-73.9856643676758,2023-09-04 22:42:00.0000000,Delivered,6,12,33,9.49323558807373,2023-09-04 23:01:00.0000000,19,Night
32,12,USCGC Villegas FPO AP 18580,40.790355682373,-73.9960861206055,2023-08-21 13:32:00.0000000,Delivered,44,6,29,8.65312385559082,2023-08-21 13:49:00.0000000,17,Afternoon
33,112,USNV Avila FPO AA 40805,40.7012825012207,-73.9913558959961,2023-09-02 07:48:00.0000000,Pending,26,2,21,1.77980482578278,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
34,438,"34925 Roth Estates Bernardton, TN 10534",40.7549667358398,-73.9890365600586,2023-09-10 17:34:00.0000000,Pending,10,10,42,4.89700269699097,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
35,408,"6144 Anthony Shore Suite 666 South Krista, PA 41004",40.7432975769043,-73.9962692260742,2023-08-27 07:36:00.0000000,Delivered,45,4,32,3.48495006561279,2023-08-27 07:43:00.0000000,7,Morning
36,266,"557 Samantha Mountain Apt. 997 East Kelseyberg, MD 79205",40.7839241027832,-73.9799499511719,2023-09-06 12:23:00.0000000,Pending,40,20,45,8.19893550872803,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
37,291,Unit 9145 Box 2900 DPO AP 58203,40.750114440918,-73.9809265136719,2023-08-20 18:37:00.0000000,Pending,1,5,1,4.65344619750977,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
38,460,"9249 William Ways Ricemouth, MT 95862",40.7442970275879,-73.9997711181641,2023-09-08 01:45:00.0000000,Delivered,17,9,62,3.53708791732788,2023-09-08 01:52:00.0000000,7,Night
39,130,"4701 Kathleen Via Apt. 104 Lozanobury, SD 18373",40.7766342163086,-73.9911651611328,2023-09-11 10:51:00.0000000,Pending,28,9,37,7.19878387451172,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
40,177,"74395 Jennings Corners Suite 689 New Samuel, VI 65467",40.7918434143066,-73.993782043457,2023-08-29 02:05:00.0000000,Pending,36,19,31,8.83819198608398,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
41,30,"68071 Garcia Squares West Christy, UT 04210",40.7712287902832,-73.9868469238281,2023-08-19 22:30:00.0000000,Delivered,30,3,70,6.68722915649414,2023-08-19 22:43:00.0000000,13,Night
42,358,"947 Jose Expressway Lake Emily, IN 80405",40.7928695678711,-73.9966659545898,2023-09-01 05:27:00.0000000,Delivered,3,5,92,8.92655944824219,2023-09-01 05:44:00.0000000,17,Morning
43,342,"22827 Rebecca Crossroad Suite 960 Elizabethton, MN 96476",40.7231788635254,-73.9810104370117,2023-08-23 15:11:00.0000000,Pending,31,18,71,2.40521574020386,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
44,456,"716 Joshua Green Washingtonport, KS 00943",40.7678184509277,-73.9883575439453,2023-08-20 05:18:00.0000000,Pending,42,2,22,6.2888879776001,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
45,202,"8144 Mark Street Lake Gregory, GU 37343",40.7661056518555,-73.990104675293,2023-08-24 21:49:00.0000000,Delivered,10,12,82,6.07007789611816,2023-08-24 22:01:00.0000000,12,Night
46,106,"30399 Isaac Isle Janicemouth, SC 15628",40.7449073791504,-73.9901580810547,2023-08-24 16:23:00.0000000,Pending,17,11,37,3.80842876434326,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
47,95,"45821 Castillo Well Apt. 051 Smithport, NY 47082",40.7206382751465,-73.9999313354492,2023-09-14 04:03:00.0000000,Delivered,9,2,88,1.01036238670349,2023-09-14 04:05:00.0000000,2,Night
48,161,"4191 Shepherd Dam Apt. 302 North Courtneychester, AR 48373",40.7856254577637,-73.9859619140625,2023-08-25 01:03:00.0000000,Pending,14,18,56,8.26238346099854,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
49,321,"7403 Flores Manor Apt. 570 Sheltonburgh, VI 34371",40.7463111877441,-73.9977951049805,2023-08-21 17:00:00.0000000,Delivered,33,11,15,3.7854175567627,2023-08-21 17:07:00.0000000,7,Evening
50,471,"4106 Tiffany Manors Jonesshire, CT 25721",40.7291717529297,-74.0016708374023,2023-08-28 06:53:00.0000000,Pending,23,4,84,1.85436940193176,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
51,136,"771 Mark Branch Apt. 651 Stewartshire, MH 77852",40.7403793334961,-73.9882736206055,2023-08-31 02:58:00.0000000,Pending,50,9,80,3.40929198265076,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
52,464,"3544 Ward Lake Richardshire, MS 13904",40.7567520141602,-73.9995193481445,2023-08-25 10:38:00.0000000,Pending,29,14,27,4.91149616241455,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
53,75,"7689 Gardner Pass Melissaburgh, VI 35369",40.7108268737793,-73.9961471557617,2023-08-29 16:22:00.0000000,Delivered,36,10,19,0.860930025577545,2023-08-29 16:24:00.0000000,2,Afternoon
54,374,"115 Matthew Cove Loweryport, NH 07479",40.7181777954102,-73.9834671020508,2023-08-22 21:15:00.0000000,Pending,44,19,46,1.99520683288574,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
55,344,"82761 Joseph Extension Estradaside, AK 56968",40.7068405151367,-73.9846725463867,2023-08-25 22:16:00.0000000,Delivered,49,17,27,1.91964709758759,2023-08-25 22:20:00.0000000,4,Night
56,125,"323 Smith Valley South Nichole, DC 19092",40.7186126708984,-73.9862747192383,2023-09-09 19:24:00.0000000,Pending,10,14,14,1.7876353263855,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
57,378,"0005 Lopez Radial Apt. 347 West Cynthia, MT 61276",40.7536087036133,-73.9798965454102,2023-08-20 16:37:00.0000000,Pending,14,8,81,5.03990840911865,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
58,23,"12445 Oscar Shores West Wandamouth, TX 12827",40.7158317565918,-73.9914474487305,2023-09-02 10:10:00.0000000,Delivered,36,7,82,1.27473795413971,2023-09-02 10:13:00.0000000,3,Morning
59,456,"5408 Isaac Island Lake Kathryn, ND 03647",40.7587432861328,-73.9846954345703,2023-09-10 05:43:00.0000000,Delivered,17,19,24,5.40985202789307,2023-09-10 05:53:00.0000000,10,Morning
60,281,"20313 Fleming Roads Apt. 145 Claudiamouth, MI 54317",40.7697601318359,-73.9908447265625,2023-08-28 10:02:00.0000000,Pending,24,20,58,6.45351505279541,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
61,408,"465 Justin Pine East Vincent, MD 04222",40.6988258361816,-73.9876556396484,2023-09-13 20:51:00.0000000,Pending,23,8,100,2.19346833229065,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
62,183,"3630 Smith Locks Suite 120 Lake Jacobside, RI 45512",40.7347145080566,-73.9828262329102,2023-08-21 09:25:00.0000000,Pending,18,17,4,3.12347936630249,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
63,127,"4115 Kimberly Glens Apt. 594 Lake Patrickton, MO 97453",40.720142364502,-73.9819259643555,2023-09-07 06:21:00.0000000,Delivered,20,17,48,2.19136548042297,2023-09-07 06:25:00.0000000,4,Morning
64,139,"9648 Mitchell Via Apt. 427 North Justinbury, PW 05078",40.7771644592285,-73.989128112793,2023-08-21 19:56:00.0000000,Pending,44,7,100,7.28818702697754,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
65,445,Unit 1212 Box 3389 DPO AP 05965,40.7209434509277,-73.9827270507813,2023-09-06 08:42:00.0000000,Delivered,13,19,75,2.16466069221497,2023-09-06 08:47:00.0000000,5,Morning
66,227,"86011 Jacob Manor Matthewfurt, KY 85691",40.7513694763184,-73.9866790771484,2023-09-06 03:04:00.0000000,Delivered,37,20,1,4.5834379196167,2023-09-06 03:13:00.0000000,9,Night
67,296,"11593 Evans View Mollybury, KS 58256",40.7793426513672,-73.9896087646484,2023-09-07 10:14:00.0000000,Delivered,6,7,4,7.51789808273315,2023-09-07 10:29:00.0000000,15,Morning
68,227,"956 Kyle Extension Suite 356 Johnsonland, VI 68751",40.7357711791992,-73.9818954467773,2023-08-28 15:46:00.0000000,Pending,29,5,27,3.26381516456604,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
69,225,"9247 Christine Greens New Kevin, AS 78309",40.7456130981445,-73.9908905029297,2023-09-01 18:56:00.0000000,Delivered,6,20,8,3.86090302467346,2023-09-01 19:03:00.0000000,7,Evening
70,126,"8176 Angela Pine New Derek, ME 80445",40.7677459716797,-73.9861907958984,2023-09-01 03:32:00.0000000,Pending,8,4,86,6.32689046859741,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
71,476,"934 Kimberly Center East Danielleview, WI 62352",40.7771301269531,-73.9809875488281,2023-09-09 22:36:00.0000000,Pending,8,20,6,7.44970607757568,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
72,348,"28492 Brown Junctions Suite 926 Monicaburgh, CA 43713",40.723690032959,-73.9882659912109,2023-08-20 09:16:00.0000000,Delivered,8,6,93,1.92545211315155,2023-08-20 09:20:00.0000000,4,Morning
73,393,"452 Sherry Trail East Nicholasfurt, GA 78752",40.7109680175781,-73.9975814819336,2023-08-18 22:08:00.0000000,Pending,39,11,99,0.740170538425446,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
74,124,"161 Padilla Street Apt. 073 Hansenberg, IA 13944",40.7498893737793,-73.9867248535156,2023-09-10 03:47:00.0000000,Pending,15,20,71,4.42887496948242,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
75,354,"59139 Moore Hill Denisemouth, CT 65937",40.745491027832,-73.9976806640625,2023-08-20 09:21:00.0000000,Pending,30,10,5,3.69779992103577,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
76,442,"62126 Wells Mountain West Michaelmouth, IL 20007",40.7120132446289,-73.9945983886719,2023-08-18 02:45:00.0000000,Pending,3,14,58,0.967318415641785,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
77,464,"0187 Rick Haven Port Kenneth, NM 20705",40.7940864562988,-73.9839782714844,2023-08-25 00:44:00.0000000,Pending,20,18,78,9.21619510650635,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
78,415,"933 Susan Light Apt. 888 West Jeffreystad, MD 12857",40.7894515991211,-73.9815902709961,2023-08-22 16:11:00.0000000,Delivered,10,14,80,8.7583646774292,2023-08-22 16:28:00.0000000,17,Afternoon
79,355,"9137 Erickson Burgs Kathyborough, ME 49816",40.7681503295898,-73.9872055053711,2023-09-05 15:04:00.0000000,Pending,17,5,1,6.34819078445435,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
80,395,"94734 Victoria Glen West Jacquelineport, PW 99183",40.7779235839844,-74.001708984375,2023-08-17 21:50:00.0000000,Delivered,7,14,31,7.24101638793945,2023-08-17 22:04:00.0000000,14,Night
81,16,"52868 Johnson Knoll Suite 705 Fowlerchester, IN 44860",40.7538261413574,-73.9819183349609,2023-09-07 12:08:00.0000000,Delivered,19,8,93,4.9894642829895,2023-09-07 12:18:00.0000000,10,Afternoon
82,322,"339 Roberts Point Brianstad, MI 86937",40.7134094238281,-74.0024795532227,2023-09-11 01:21:00.0000000,Delivered,15,6,92,0.305357366800308,2023-09-11 01:22:00.0000000,1,Night
83,247,"0808 Green Trail Fisherfort, AL 65328",40.7614822387695,-74.0014877319336,2023-09-07 20:08:00.0000000,Pending,47,19,34,5.41951465606689,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
84,269,"88147 Clark Freeway Port Jessica, NC 82953",40.7724533081055,-73.9867324829102,2023-09-10 12:39:00.0000000,Delivered,9,11,91,6.82148265838623,2023-09-10 12:53:00.0000000,14,Afternoon
85,156,"PSC 1185, Box 0655 APO AP 03514",40.716194152832,-73.988899230957,2023-08-31 05:17:00.0000000,Pending,6,3,80,1.49346888065338,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
86,4,"087 Coleman Grove East Stevenfurt, UT 66837",40.7074356079102,-73.9817962646484,2023-09-06 07:29:00.0000000,Delivered,15,7,21,2.13042068481445,2023-09-06 07:33:00.0000000,4,Morning
87,391,"00570 Jones Rest South James, AR 77424",40.7595481872559,-73.9804382324219,2023-09-09 15:45:00.0000000,Delivered,29,7,70,5.62245225906372,2023-09-09 15:56:00.0000000,11,Afternoon
88,110,"00900 Kristin Forest Suite 677 Port Bethany, NY 37770",40.7007675170898,-73.9930038452148,2023-08-20 00:55:00.0000000,Pending,22,18,36,1.72949349880219,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
89,238,"403 Eric Green Suite 025 East Grant, NJ 01984",40.7966346740723,-73.9852981567383,2023-08-19 20:16:00.0000000,Pending,26,14,87,9.47238540649414,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
90,401,"713 Michael Park Suite 871 Katherinefurt, CA 45323",40.7814712524414,-73.9982147216797,2023-09-09 10:08:00.0000000,Pending,1,6,71,7.65411710739136,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
91,397,"67874 Henry Cape North Randy, MO 39380",40.7765960693359,-73.9863052368164,2023-09-14 14:44:00.0000000,Delivered,15,9,72,7.27703619003296,2023-09-14 14:59:00.0000000,15,Afternoon
92,302,"736 Anthony Mews Sandersside, MS 57778",40.7615165710449,-74.0009689331055,2023-08-19 13:39:00.0000000,Pending,4,11,58,5.4264030456543,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
93,476,"286 Tristan Ville North Deanberg, AK 61772",40.7264785766602,-73.9959106445313,2023-08-15 22:01:00.0000000,Delivered,19,6,59,1.74200212955475,2023-08-15 22:05:00.0000000,4,Night
94,389,"PSC 3323, Box 7884 APO AP 89018",40.7811813354492,-74.0009307861328,2023-09-11 00:52:00.0000000,Pending,25,4,70,7.60583114624023,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
95,425,"098 Hamilton Knoll Suite 980 Danielsmouth, AS 89380",40.7326889038086,-73.9983978271484,2023-09-03 18:04:00.0000000,Pending,25,20,19,2.29998087882996,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
96,354,"280 Velez Gateway Suite 595 Davidborough, VA 97254",40.7888870239258,-73.9864959716797,2023-08-26 11:52:00.0000000,Pending,44,2,34,8.60860061645508,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
97,338,"098 Kim Well South Danielle, AR 81414",40.7875328063965,-73.987907409668,2023-09-12 00:43:00.0000000,Pending,33,3,88,8.43842887878418,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
98,125,"6468 Walters Ville Loganbury, IL 71586",40.76123046875,-73.9827346801758,2023-09-08 14:35:00.0000000,Pending,42,2,65,5.72618198394775,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
99,333,"57274 Frank Trail Jeremiahburgh, NE 85326",40.721508026123,-73.9836273193359,2023-09-07 19:24:00.0000000,Pending,8,4,49,2.12323141098022,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
100,77,"654 Christine Forges Suite 707 Shanebury, GU 81199",40.7822456359863,-73.9851455688477,2023-09-09 09:57:00.0000000,Delivered,30,19,52,7.91054391860962,2023-09-09 10:13:00.0000000,16,Morning
101,50,"94999 Cynthia Gardens Lake Tamaraport, RI 01177",40.7615203857422,-73.9996032714844,2023-09-02 09:33:00.0000000,Pending,30,4,75,5.43744468688965,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
102,85,"676 Randy Plaza Lake Kim, NC 39631",40.7681465148926,-74.0019149780273,2023-08-23 21:48:00.0000000,Delivered,17,11,29,6.15568351745605,2023-08-23 22:00:00.0000000,12,Night
103,411,"0989 Michael Circle Apt. 233 Cherylview, WI 03809",40.7592735290527,-73.9951171875,2023-09-02 22:09:00.0000000,Pending,39,10,3,5.24227094650269,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
104,373,"3300 Guerrero Corners Suite 924 Bowmanhaven, AR 20446",40.7356986999512,-73.9819793701172,2023-08-28 20:04:00.0000000,Pending,37,5,11,3.25343751907349,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
105,13,"5992 Elizabeth Lane Suite 633 North Brianland, WI 83164",40.7252464294434,-73.9932861328125,2023-09-13 22:46:00.0000000,Pending,33,2,27,1.75049722194672,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
106,100,"29039 Woods Locks Suite 176 Lake Richardside, OH 54852",40.7960395812988,-73.985954284668,2023-09-09 14:45:00.0000000,Pending,21,9,19,9.39737987518311,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
107,410,"114 Riley Drive Goodport, MO 50540",40.7690582275391,-73.9860610961914,2023-08-31 20:53:00.0000000,Delivered,29,19,68,6.47029781341553,2023-08-31 21:06:00.0000000,13,Night
108,173,"069 Rowe Club East Javier, MD 89140",40.7311706542969,-74.0009078979492,2023-08-23 02:02:00.0000000,Pending,11,4,7,2.08504962921143,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
109,220,USCGC Brandt FPO AE 16546,40.7231063842773,-73.9899291992188,2023-08-28 14:36:00.0000000,Delivered,35,19,21,1.7759165763855,2023-08-28 14:40:00.0000000,4,Afternoon
110,172,"505 Martinez Throughway Schmittshire, NV 68639",40.7662200927734,-73.9939804077148,2023-08-24 17:43:00.0000000,Pending,42,3,98,6.01852655410767,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
111,141,"62038 Ross Bypass Jackton, NM 66230",40.7319984436035,-73.9952163696289,2023-09-10 22:44:00.0000000,Delivered,13,6,39,2.31871008872986,2023-09-10 22:49:00.0000000,5,Night
112,258,"117 Smith Hill Suite 492 New Heatherberg, IN 18885",40.7260398864746,-73.9803771972656,2023-09-05 02:23:00.0000000,Pending,39,7,76,2.61717987060547,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
113,371,"11123 Thomas Lodge Mendozachester, AR 49448",40.7351303100586,-73.9918670654297,2023-08-21 09:54:00.0000000,Pending,3,14,30,2.75211572647095,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
114,10,"793 Brad Glen New Anna, ME 18085",40.713005065918,-73.9894561767578,2023-08-18 22:11:00.0000000,Pending,44,2,44,1.39830732345581,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
115,80,"837 Taylor Tunnel Apt. 337 Gonzalezview, PR 49030",40.7186737060547,-73.9823379516602,2023-08-24 01:41:00.0000000,Delivered,22,19,90,2.10293889045715,2023-08-24 01:45:00.0000000,4,Night
116,14,"12335 Hernandez Mall Apt. 733 Lake Audreymouth, SD 74548",40.7706260681152,-73.9886093139648,2023-08-24 05:05:00.0000000,Delivered,22,7,49,6.58740663528442,2023-08-24 05:18:00.0000000,13,Morning
117,41,Unit 9876 Box 6941 DPO AE 50694,40.756950378418,-74.0017929077148,2023-08-30 18:42:00.0000000,Pending,38,6,60,4.91576480865479,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
118,114,USCGC Patterson FPO AP 68895,40.7666816711426,-73.9945755004883,2023-09-13 01:31:00.0000000,Pending,33,11,13,6.06080055236816,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
119,94,"558 Raymond Knoll Suite 595 New Joshuaside, OR 90921",40.7421340942383,-73.9916229248047,2023-09-13 00:48:00.0000000,Pending,23,6,37,3.47653746604919,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
120,84,"32590 Ray Canyon Lake Jasontown, SC 04949",40.7809982299805,-73.9920654296875,2023-09-13 13:56:00.0000000,Delivered,13,18,84,7.66412401199341,2023-09-13 14:12:00.0000000,16,Afternoon
121,397,"8608 Nunez Track North Jessicafurt, CT 09509",40.7109680175781,-74.0022048950195,2023-08-22 09:23:00.0000000,Delivered,30,20,88,0.379838794469833,2023-08-22 09:24:00.0000000,1,Morning
122,208,"19472 Michael Rapid Apt. 536 Lake Annastad, AR 49898",40.7906455993652,-73.9921188354492,2023-08-19 00:10:00.0000000,Pending,4,17,74,8.72377109527588,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
123,85,"93259 Angela Meadows Apt. 327 South Theodoreside, AK 12663",40.7018280029297,-73.9823455810547,2023-09-12 04:24:00.0000000,Pending,49,18,58,2.34077978134155,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
124,10,"17231 Ford Shores Stevenshire, PR 21809",40.7277908325195,-73.9833679199219,2023-08-28 16:48:00.0000000,Pending,15,2,5,2.53536057472229,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
125,401,"5585 Bishop Club North Doris, GA 26846",40.7891845703125,-73.9833602905273,2023-09-06 15:13:00.0000000,Delivered,28,1,8,8.69506168365479,2023-09-06 15:30:00.0000000,17,Afternoon
126,279,"595 Jeffrey Turnpike Suite 612 Patrickport, WV 07302",40.7339782714844,-74.000602722168,2023-08-30 11:29:00.0000000,Delivered,28,5,12,2.39575099945068,2023-08-30 11:34:00.0000000,5,Morning
127,472,"215 Jason Manor Suite 266 Anitaborough, PA 65019",40.7454299926758,-73.9839172363281,2023-09-10 14:24:00.0000000,Delivered,35,18,36,4.07549333572388,2023-09-10 14:32:00.0000000,8,Afternoon
128,72,"PSC 7860, Box 0977 APO AP 40348",40.7509117126465,-73.9866714477539,2023-09-12 13:32:00.0000000,Pending,5,14,20,4.53614473342896,1900-01-01 00:00:00.0000000,0,Not Yet Delivered
129,364,"849 Laura Cape Bookerside, MP 70371",40.7356910705566,-74.0021820068359,2023-09-09 02:40:00.0000000,Delivered,37,2,30,2.56241822242737,2023-09-09 02:45:00.0000000,5,Night
